customer_no,timestamp,customer_no,location,day,hour
friday1039,2019-09-06 17:40:00,friday1039,drinks,friday,17:00-18:00
friday1039,2019-09-06 17:41:00,friday1039,checkout,friday,17:00-18:00
friday104,2019-09-06 08:05:00,friday104,dairy,friday,08:00-09:00
friday104,2019-09-06 08:06:00,friday104,drinks,friday,08:00-09:00
friday104,2019-09-06 08:07:00,friday104,dairy,friday,08:00-09:00
friday104,2019-09-06 08:08:00,friday104,spices,friday,08:00-09:00
friday104,2019-09-06 08:09:00,friday104,spices,friday,08:00-09:00
friday104,2019-09-06 08:10:00,friday104,spices,friday,08:00-09:00
friday104,2019-09-06 08:11:00,friday104,checkout,friday,08:00-09:00
friday1040,2019-09-06 17:39:00,friday1040,spices,friday,17:00-18:00
friday1040,2019-09-06 17:40:00,friday1040,checkout,friday,17:00-18:00
friday1041,2019-09-06 17:40:00,friday1041,fruit,friday,17:00-18:00
friday1041,2019-09-06 17:41:00,friday1041,fruit,friday,17:00-18:00
friday1041,2019-09-06 17:42:00,friday1041,fruit,friday,17:00-18:00
friday1041,2019-09-06 17:43:00,friday1041,fruit,friday,17:00-18:00
friday1041,2019-09-06 17:44:00,friday1041,fruit,friday,17:00-18:00
friday1041,2019-09-06 17:45:00,friday1041,checkout,friday,17:00-18:00
friday1042,2019-09-06 17:41:00,friday1042,fruit,friday,17:00-18:00
friday1042,2019-09-06 17:42:00,friday1042,fruit,friday,17:00-18:00
friday1042,2019-09-06 17:43:00,friday1042,fruit,friday,17:00-18:00
friday1042,2019-09-06 17:44:00,friday1042,fruit,friday,17:00-18:00
friday1042,2019-09-06 17:45:00,friday1042,fruit,friday,17:00-18:00
friday1042,2019-09-06 17:46:00,friday1042,fruit,friday,17:00-18:00
friday1042,2019-09-06 17:47:00,friday1042,dairy,friday,17:00-18:00
friday1042,2019-09-06 17:48:00,friday1042,dairy,friday,17:00-18:00
friday1042,2019-09-06 17:49:00,friday1042,drinks,friday,17:00-18:00
friday1042,2019-09-06 17:50:00,friday1042,drinks,friday,17:00-18:00
friday1042,2019-09-06 17:51:00,friday1042,drinks,friday,17:00-18:00
friday1042,2019-09-06 17:52:00,friday1042,checkout,friday,17:00-18:00
friday1043,2019-09-06 17:41:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:42:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:43:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:44:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:45:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:46:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:47:00,friday1043,spices,friday,17:00-18:00
friday1043,2019-09-06 17:48:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:49:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:50:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:51:00,friday1043,drinks,friday,17:00-18:00
friday1043,2019-09-06 17:52:00,friday1043,fruit,friday,17:00-18:00
friday1043,2019-09-06 17:53:00,friday1043,fruit,friday,17:00-18:00
friday1043,2019-09-06 17:54:00,friday1043,fruit,friday,17:00-18:00
friday1043,2019-09-06 17:55:00,friday1043,fruit,friday,17:00-18:00
friday1043,2019-09-06 17:56:00,friday1043,fruit,friday,17:00-18:00
friday1043,2019-09-06 17:57:00,friday1043,fruit,friday,17:00-18:00
friday1043,2019-09-06 17:58:00,friday1043,fruit,friday,17:00-18:00
friday1043,2019-09-06 17:59:00,friday1043,dairy,friday,17:00-18:00
friday1043,2019-09-06 18:00:00,friday1043,fruit,friday,18:00-19:00
friday1043,2019-09-06 18:01:00,friday1043,fruit,friday,18:00-19:00
friday1043,2019-09-06 18:02:00,friday1043,checkout,friday,18:00-19:00
friday1044,2019-09-06 17:41:00,friday1044,spices,friday,17:00-18:00
friday1044,2019-09-06 17:42:00,friday1044,checkout,friday,17:00-18:00
friday1045,2019-09-06 17:42:00,friday1045,fruit,friday,17:00-18:00
friday1045,2019-09-06 17:43:00,friday1045,dairy,friday,17:00-18:00
friday1045,2019-09-06 17:44:00,friday1045,dairy,friday,17:00-18:00
friday1045,2019-09-06 17:45:00,friday1045,checkout,friday,17:00-18:00
friday1046,2019-09-06 17:43:00,friday1046,spices,friday,17:00-18:00
friday1046,2019-09-06 17:44:00,friday1046,drinks,friday,17:00-18:00
friday1046,2019-09-06 17:45:00,friday1046,drinks,friday,17:00-18:00
friday1046,2019-09-06 17:46:00,friday1046,fruit,friday,17:00-18:00
friday1046,2019-09-06 17:47:00,friday1046,fruit,friday,17:00-18:00
friday1046,2019-09-06 17:48:00,friday1046,checkout,friday,17:00-18:00
friday1047,2019-09-06 17:47:00,friday1047,fruit,friday,17:00-18:00
friday1047,2019-09-06 17:48:00,friday1047,fruit,friday,17:00-18:00
friday1047,2019-09-06 17:49:00,friday1047,checkout,friday,17:00-18:00
friday1048,2019-09-06 17:47:00,friday1048,dairy,friday,17:00-18:00
friday1048,2019-09-06 17:48:00,friday1048,dairy,friday,17:00-18:00
friday1048,2019-09-06 17:49:00,friday1048,dairy,friday,17:00-18:00
friday1048,2019-09-06 17:50:00,friday1048,checkout,friday,17:00-18:00
friday1049,2019-09-06 17:47:00,friday1049,spices,friday,17:00-18:00
friday1049,2019-09-06 17:48:00,friday1049,dairy,friday,17:00-18:00
friday1049,2019-09-06 17:49:00,friday1049,dairy,friday,17:00-18:00
friday1049,2019-09-06 17:50:00,friday1049,drinks,friday,17:00-18:00
friday1049,2019-09-06 17:51:00,friday1049,spices,friday,17:00-18:00
friday1049,2019-09-06 17:52:00,friday1049,drinks,friday,17:00-18:00
friday1049,2019-09-06 17:53:00,friday1049,drinks,friday,17:00-18:00
friday1049,2019-09-06 17:54:00,friday1049,drinks,friday,17:00-18:00
friday1049,2019-09-06 17:55:00,friday1049,drinks,friday,17:00-18:00
friday1049,2019-09-06 17:56:00,friday1049,checkout,friday,17:00-18:00
friday105,2019-09-06 08:08:00,friday105,spices,friday,08:00-09:00
friday105,2019-09-06 08:09:00,friday105,fruit,friday,08:00-09:00
friday105,2019-09-06 08:10:00,friday105,dairy,friday,08:00-09:00
friday105,2019-09-06 08:11:00,friday105,dairy,friday,08:00-09:00
friday105,2019-09-06 08:12:00,friday105,dairy,friday,08:00-09:00
friday105,2019-09-06 08:13:00,friday105,dairy,friday,08:00-09:00
friday105,2019-09-06 08:14:00,friday105,dairy,friday,08:00-09:00
friday105,2019-09-06 08:15:00,friday105,dairy,friday,08:00-09:00
friday105,2019-09-06 08:16:00,friday105,dairy,friday,08:00-09:00
friday105,2019-09-06 08:17:00,friday105,dairy,friday,08:00-09:00
friday105,2019-09-06 08:18:00,friday105,checkout,friday,08:00-09:00
friday1050,2019-09-06 17:47:00,friday1050,dairy,friday,17:00-18:00
friday1050,2019-09-06 17:48:00,friday1050,dairy,friday,17:00-18:00
friday1050,2019-09-06 17:49:00,friday1050,checkout,friday,17:00-18:00
friday1051,2019-09-06 17:47:00,friday1051,spices,friday,17:00-18:00
friday1051,2019-09-06 17:48:00,friday1051,fruit,friday,17:00-18:00
friday1051,2019-09-06 17:49:00,friday1051,drinks,friday,17:00-18:00
friday1051,2019-09-06 17:50:00,friday1051,drinks,friday,17:00-18:00
friday1051,2019-09-06 17:51:00,friday1051,drinks,friday,17:00-18:00
friday1051,2019-09-06 17:52:00,friday1051,drinks,friday,17:00-18:00
friday1051,2019-09-06 17:53:00,friday1051,drinks,friday,17:00-18:00
friday1051,2019-09-06 17:54:00,friday1051,checkout,friday,17:00-18:00
friday1052,2019-09-06 17:48:00,friday1052,spices,friday,17:00-18:00
friday1052,2019-09-06 17:49:00,friday1052,spices,friday,17:00-18:00
friday1052,2019-09-06 17:50:00,friday1052,spices,friday,17:00-18:00
friday1052,2019-09-06 17:51:00,friday1052,spices,friday,17:00-18:00
friday1052,2019-09-06 17:52:00,friday1052,spices,friday,17:00-18:00
friday1052,2019-09-06 17:53:00,friday1052,fruit,friday,17:00-18:00
friday1052,2019-09-06 17:54:00,friday1052,fruit,friday,17:00-18:00
friday1052,2019-09-06 17:55:00,friday1052,checkout,friday,17:00-18:00
friday1053,2019-09-06 17:48:00,friday1053,spices,friday,17:00-18:00
friday1053,2019-09-06 17:49:00,friday1053,drinks,friday,17:00-18:00
friday1053,2019-09-06 17:50:00,friday1053,drinks,friday,17:00-18:00
friday1053,2019-09-06 17:51:00,friday1053,drinks,friday,17:00-18:00
friday1053,2019-09-06 17:52:00,friday1053,drinks,friday,17:00-18:00
friday1053,2019-09-06 17:53:00,friday1053,drinks,friday,17:00-18:00
friday1053,2019-09-06 17:54:00,friday1053,fruit,friday,17:00-18:00
friday1053,2019-09-06 17:55:00,friday1053,fruit,friday,17:00-18:00
friday1053,2019-09-06 17:56:00,friday1053,checkout,friday,17:00-18:00
friday1054,2019-09-06 17:48:00,friday1054,drinks,friday,17:00-18:00
friday1054,2019-09-06 17:49:00,friday1054,drinks,friday,17:00-18:00
friday1054,2019-09-06 17:50:00,friday1054,fruit,friday,17:00-18:00
friday1054,2019-09-06 17:51:00,friday1054,fruit,friday,17:00-18:00
friday1054,2019-09-06 17:52:00,friday1054,fruit,friday,17:00-18:00
friday1054,2019-09-06 17:53:00,friday1054,checkout,friday,17:00-18:00
friday1055,2019-09-06 17:48:00,friday1055,fruit,friday,17:00-18:00
friday1055,2019-09-06 17:49:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:50:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:51:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:52:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:53:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:54:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:55:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:56:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:57:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:58:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 17:59:00,friday1055,dairy,friday,17:00-18:00
friday1055,2019-09-06 18:00:00,friday1055,drinks,friday,18:00-19:00
friday1055,2019-09-06 18:01:00,friday1055,drinks,friday,18:00-19:00
friday1055,2019-09-06 18:02:00,friday1055,checkout,friday,18:00-19:00
friday1056,2019-09-06 17:48:00,friday1056,fruit,friday,17:00-18:00
friday1056,2019-09-06 17:49:00,friday1056,dairy,friday,17:00-18:00
friday1056,2019-09-06 17:50:00,friday1056,dairy,friday,17:00-18:00
friday1056,2019-09-06 17:51:00,friday1056,fruit,friday,17:00-18:00
friday1056,2019-09-06 17:52:00,friday1056,fruit,friday,17:00-18:00
friday1056,2019-09-06 17:53:00,friday1056,fruit,friday,17:00-18:00
friday1056,2019-09-06 17:54:00,friday1056,checkout,friday,17:00-18:00
friday1057,2019-09-06 17:48:00,friday1057,fruit,friday,17:00-18:00
friday1057,2019-09-06 17:49:00,friday1057,drinks,friday,17:00-18:00
friday1057,2019-09-06 17:50:00,friday1057,drinks,friday,17:00-18:00
friday1057,2019-09-06 17:51:00,friday1057,drinks,friday,17:00-18:00
friday1057,2019-09-06 17:52:00,friday1057,checkout,friday,17:00-18:00
friday1058,2019-09-06 17:49:00,friday1058,fruit,friday,17:00-18:00
friday1058,2019-09-06 17:50:00,friday1058,checkout,friday,17:00-18:00
friday1059,2019-09-06 17:50:00,friday1059,fruit,friday,17:00-18:00
friday1059,2019-09-06 17:51:00,friday1059,fruit,friday,17:00-18:00
friday1059,2019-09-06 17:52:00,friday1059,checkout,friday,17:00-18:00
friday106,2019-09-06 08:08:00,friday106,fruit,friday,08:00-09:00
friday106,2019-09-06 08:09:00,friday106,dairy,friday,08:00-09:00
friday106,2019-09-06 08:10:00,friday106,dairy,friday,08:00-09:00
friday106,2019-09-06 08:11:00,friday106,spices,friday,08:00-09:00
friday106,2019-09-06 08:12:00,friday106,dairy,friday,08:00-09:00
friday106,2019-09-06 08:13:00,friday106,dairy,friday,08:00-09:00
friday106,2019-09-06 08:14:00,friday106,drinks,friday,08:00-09:00
friday106,2019-09-06 08:15:00,friday106,drinks,friday,08:00-09:00
friday106,2019-09-06 08:16:00,friday106,drinks,friday,08:00-09:00
friday106,2019-09-06 08:17:00,friday106,drinks,friday,08:00-09:00
friday106,2019-09-06 08:18:00,friday106,checkout,friday,08:00-09:00
friday1060,2019-09-06 17:52:00,friday1060,spices,friday,17:00-18:00
friday1060,2019-09-06 17:53:00,friday1060,fruit,friday,17:00-18:00
friday1060,2019-09-06 17:54:00,friday1060,checkout,friday,17:00-18:00
friday1061,2019-09-06 17:52:00,friday1061,spices,friday,17:00-18:00
friday1061,2019-09-06 17:53:00,friday1061,drinks,friday,17:00-18:00
friday1061,2019-09-06 17:54:00,friday1061,checkout,friday,17:00-18:00
friday1062,2019-09-06 17:52:00,friday1062,fruit,friday,17:00-18:00
friday1062,2019-09-06 17:53:00,friday1062,fruit,friday,17:00-18:00
friday1062,2019-09-06 17:54:00,friday1062,dairy,friday,17:00-18:00
friday1062,2019-09-06 17:55:00,friday1062,dairy,friday,17:00-18:00
friday1062,2019-09-06 17:56:00,friday1062,dairy,friday,17:00-18:00
friday1062,2019-09-06 17:57:00,friday1062,dairy,friday,17:00-18:00
friday1062,2019-09-06 17:58:00,friday1062,checkout,friday,17:00-18:00
friday1063,2019-09-06 17:53:00,friday1063,fruit,friday,17:00-18:00
friday1063,2019-09-06 17:54:00,friday1063,fruit,friday,17:00-18:00
friday1063,2019-09-06 17:55:00,friday1063,checkout,friday,17:00-18:00
friday1064,2019-09-06 17:53:00,friday1064,fruit,friday,17:00-18:00
friday1064,2019-09-06 17:54:00,friday1064,fruit,friday,17:00-18:00
friday1064,2019-09-06 17:55:00,friday1064,fruit,friday,17:00-18:00
friday1064,2019-09-06 17:56:00,friday1064,fruit,friday,17:00-18:00
friday1064,2019-09-06 17:57:00,friday1064,fruit,friday,17:00-18:00
friday1064,2019-09-06 17:58:00,friday1064,dairy,friday,17:00-18:00
friday1064,2019-09-06 17:59:00,friday1064,dairy,friday,17:00-18:00
friday1064,2019-09-06 18:00:00,friday1064,drinks,friday,18:00-19:00
friday1064,2019-09-06 18:01:00,friday1064,drinks,friday,18:00-19:00
friday1064,2019-09-06 18:02:00,friday1064,checkout,friday,18:00-19:00
friday1065,2019-09-06 17:55:00,friday1065,spices,friday,17:00-18:00
friday1065,2019-09-06 17:56:00,friday1065,spices,friday,17:00-18:00
friday1065,2019-09-06 17:57:00,friday1065,spices,friday,17:00-18:00
friday1065,2019-09-06 17:58:00,friday1065,dairy,friday,17:00-18:00
friday1065,2019-09-06 17:59:00,friday1065,dairy,friday,17:00-18:00
friday1065,2019-09-06 18:00:00,friday1065,spices,friday,18:00-19:00
friday1065,2019-09-06 18:01:00,friday1065,fruit,friday,18:00-19:00
friday1065,2019-09-06 18:02:00,friday1065,fruit,friday,18:00-19:00
friday1065,2019-09-06 18:03:00,friday1065,fruit,friday,18:00-19:00
friday1065,2019-09-06 18:04:00,friday1065,checkout,friday,18:00-19:00
friday1066,2019-09-06 17:55:00,friday1066,fruit,friday,17:00-18:00
friday1066,2019-09-06 17:56:00,friday1066,checkout,friday,17:00-18:00
friday1067,2019-09-06 17:55:00,friday1067,fruit,friday,17:00-18:00
friday1067,2019-09-06 17:56:00,friday1067,fruit,friday,17:00-18:00
friday1067,2019-09-06 17:57:00,friday1067,fruit,friday,17:00-18:00
friday1067,2019-09-06 17:58:00,friday1067,dairy,friday,17:00-18:00
friday1067,2019-09-06 17:59:00,friday1067,dairy,friday,17:00-18:00
friday1067,2019-09-06 18:00:00,friday1067,dairy,friday,17:00-18:00
friday1067,2019-09-06 18:01:00,friday1067,dairy,friday,17:00-18:00
friday1067,2019-09-06 18:02:00,friday1067,dairy,friday,17:00-18:00
friday1067,2019-09-06 18:03:00,friday1067,fruit,friday,18:00-19:00
friday1067,2019-09-06 18:04:00,friday1067,drinks,friday,18:00-19:00
friday1067,2019-09-06 18:05:00,friday1067,drinks,friday,18:00-19:00
friday1067,2019-09-06 18:06:00,friday1067,drinks,friday,18:00-19:00
friday1067,2019-09-06 18:07:00,friday1067,drinks,friday,18:00-19:00
friday1067,2019-09-06 18:08:00,friday1067,drinks,friday,18:00-19:00
friday1067,2019-09-06 18:09:00,friday1067,checkout,friday,18:00-19:00
friday1068,2019-09-06 17:55:00,friday1068,dairy,friday,17:00-18:00
friday1068,2019-09-06 17:56:00,friday1068,dairy,friday,17:00-18:00
friday1068,2019-09-06 17:57:00,friday1068,dairy,friday,17:00-18:00
friday1068,2019-09-06 17:58:00,friday1068,fruit,friday,17:00-18:00
friday1068,2019-09-06 17:59:00,friday1068,fruit,friday,17:00-18:00
friday1068,2019-09-06 18:00:00,friday1068,fruit,friday,17:00-18:00
friday1068,2019-09-06 18:01:00,friday1068,fruit,friday,17:00-18:00
friday1068,2019-09-06 18:02:00,friday1068,fruit,friday,17:00-18:00
friday1068,2019-09-06 18:03:00,friday1068,checkout,friday,18:00-19:00
friday1069,2019-09-06 17:56:00,friday1069,spices,friday,17:00-18:00
friday1069,2019-09-06 17:57:00,friday1069,spices,friday,17:00-18:00
friday1069,2019-09-06 17:58:00,friday1069,drinks,friday,17:00-18:00
friday1069,2019-09-06 17:59:00,friday1069,spices,friday,17:00-18:00
friday1069,2019-09-06 18:00:00,friday1069,fruit,friday,18:00-19:00
friday1069,2019-09-06 18:01:00,friday1069,fruit,friday,18:00-19:00
friday1069,2019-09-06 18:02:00,friday1069,fruit,friday,18:00-19:00
friday1069,2019-09-06 18:03:00,friday1069,checkout,friday,18:00-19:00
friday107,2019-09-06 08:08:00,friday107,fruit,friday,08:00-09:00
friday107,2019-09-06 08:09:00,friday107,checkout,friday,08:00-09:00
friday1070,2019-09-06 17:57:00,friday1070,drinks,friday,17:00-18:00
friday1070,2019-09-06 17:58:00,friday1070,drinks,friday,17:00-18:00
friday1070,2019-09-06 17:59:00,friday1070,checkout,friday,17:00-18:00
friday1071,2019-09-06 17:57:00,friday1071,fruit,friday,17:00-18:00
friday1071,2019-09-06 17:58:00,friday1071,fruit,friday,17:00-18:00
friday1071,2019-09-06 17:59:00,friday1071,fruit,friday,17:00-18:00
friday1071,2019-09-06 18:00:00,friday1071,drinks,friday,18:00-19:00
friday1071,2019-09-06 18:01:00,friday1071,drinks,friday,18:00-19:00
friday1071,2019-09-06 18:02:00,friday1071,spices,friday,18:00-19:00
friday1071,2019-09-06 18:03:00,friday1071,spices,friday,18:00-19:00
friday1071,2019-09-06 18:04:00,friday1071,drinks,friday,18:00-19:00
friday1071,2019-09-06 18:05:00,friday1071,fruit,friday,18:00-19:00
friday1071,2019-09-06 18:06:00,friday1071,fruit,friday,18:00-19:00
friday1071,2019-09-06 18:07:00,friday1071,spices,friday,18:00-19:00
friday1071,2019-09-06 18:08:00,friday1071,checkout,friday,18:00-19:00
friday1072,2019-09-06 17:57:00,friday1072,dairy,friday,17:00-18:00
friday1072,2019-09-06 17:58:00,friday1072,drinks,friday,17:00-18:00
friday1072,2019-09-06 17:59:00,friday1072,drinks,friday,17:00-18:00
friday1072,2019-09-06 18:00:00,friday1072,checkout,friday,18:00-19:00
friday1073,2019-09-06 17:58:00,friday1073,spices,friday,17:00-18:00
friday1073,2019-09-06 17:59:00,friday1073,checkout,friday,17:00-18:00
friday1074,2019-09-06 17:58:00,friday1074,dairy,friday,17:00-18:00
friday1074,2019-09-06 17:59:00,friday1074,dairy,friday,17:00-18:00
friday1074,2019-09-06 18:00:00,friday1074,dairy,friday,17:00-18:00
friday1074,2019-09-06 18:01:00,friday1074,dairy,friday,17:00-18:00
friday1074,2019-09-06 18:02:00,friday1074,dairy,friday,17:00-18:00
friday1074,2019-09-06 18:03:00,friday1074,dairy,friday,17:00-18:00
friday1074,2019-09-06 18:04:00,friday1074,fruit,friday,18:00-19:00
friday1074,2019-09-06 18:05:00,friday1074,fruit,friday,18:00-19:00
friday1074,2019-09-06 18:06:00,friday1074,fruit,friday,18:00-19:00
friday1074,2019-09-06 18:07:00,friday1074,dairy,friday,18:00-19:00
friday1074,2019-09-06 18:08:00,friday1074,drinks,friday,18:00-19:00
friday1074,2019-09-06 18:09:00,friday1074,checkout,friday,18:00-19:00
friday1075,2019-09-06 17:59:00,friday1075,spices,friday,17:00-18:00
friday1075,2019-09-06 18:00:00,friday1075,spices,friday,17:00-18:00
friday1075,2019-09-06 18:01:00,friday1075,drinks,friday,18:00-19:00
friday1075,2019-09-06 18:02:00,friday1075,drinks,friday,18:00-19:00
friday1075,2019-09-06 18:03:00,friday1075,drinks,friday,18:00-19:00
friday1075,2019-09-06 18:04:00,friday1075,fruit,friday,18:00-19:00
friday1075,2019-09-06 18:05:00,friday1075,fruit,friday,18:00-19:00
friday1075,2019-09-06 18:06:00,friday1075,fruit,friday,18:00-19:00
friday1075,2019-09-06 18:07:00,friday1075,fruit,friday,18:00-19:00
friday1075,2019-09-06 18:08:00,friday1075,dairy,friday,18:00-19:00
friday1075,2019-09-06 18:09:00,friday1075,dairy,friday,18:00-19:00
friday1075,2019-09-06 18:10:00,friday1075,dairy,friday,18:00-19:00
friday1075,2019-09-06 18:11:00,friday1075,dairy,friday,18:00-19:00
friday1075,2019-09-06 18:12:00,friday1075,fruit,friday,18:00-19:00
friday1075,2019-09-06 18:13:00,friday1075,dairy,friday,18:00-19:00
friday1075,2019-09-06 18:14:00,friday1075,dairy,friday,18:00-19:00
friday1075,2019-09-06 18:15:00,friday1075,dairy,friday,18:00-19:00
friday1075,2019-09-06 18:16:00,friday1075,checkout,friday,18:00-19:00
friday1076,2019-09-06 17:59:00,friday1076,dairy,friday,17:00-18:00
friday1076,2019-09-06 18:00:00,friday1076,checkout,friday,18:00-19:00
friday1077,2019-09-06 17:59:00,friday1077,drinks,friday,17:00-18:00
friday1077,2019-09-06 18:00:00,friday1077,drinks,friday,17:00-18:00
friday1077,2019-09-06 18:01:00,friday1077,checkout,friday,18:00-19:00
friday1078,2019-09-06 17:59:00,friday1078,dairy,friday,17:00-18:00
